43/అ11/1/1	204
43/అ11/1/2	60399
43/అ11/2	395
43/అ13/1	527
43/అ13/2	528
43/అ2	311
43/అ3	495
43/అ4	269
43/అ/4	269
43/అ5	269
43/అ7/1	314
43/అ7/2	60153
43/అ8	60376
43/అ9/1	60268
43/అ9/2	60263
43/అ9/3	60017
43/ఆ10/1	395
43/ఆ11	60376
43/ఆ1/1	60233
43/ఆ1/2	60234
43/ఆ12/1	60263
43/ఆ12/2	60018
43/ఆ2	311
43/ఆ3/1	495
43/ఆ3/2	60174
43/ఆ4/1/1	60356
43/ఆ4/1/2/1	584
43/ఆ4/1/2/2	60356
43/ఆ4/2	584
43/ఆ5	302
43/ఆ6	495
43/ఆ7	60265
43/ఆ8	60265
43/ఆ9	60265
43/ఇ	12
43/ఇ/2/1	60356
43/ఇ/2/2	60404
43/ఉ	495
44/5	60421
44/అ1/1	311
44/అ2	180
44/ఆ	395
44/ఆ1/2	395
44/ఆ2	60027
44/ఇ1	389
44/ఇ1-1	110
44/ఇ1-2	110
44/ఇ/1/3	322
45/అ1/1	135
45/అ1/2	60235
45/ఆ2	135
46/అ1	26
46/అ2	321
46/ఇ	38
47/అ1	344
47/అ-1-1	92
47/అ1-2/2	579
47/అ/2	475
47/ఆ	705
47/ఆ1	705
47/ఆ2	672
48	60117
48/అ	135
48/ఆ2	135
48/ఇ/1/1	60266
48/ఇ/1/2	60265
48/ఇ-13	477
48/ఇ/1/3	60267
48/ఇ2	479
48/ఈ1	60270
48/ఈ2	233
48/ఈ3	2584
48/ఈ4-1	26
48/ఈ4-2	201
49/అ	334
49/అ/1	445
50/అ1	535
50/అ2/1/1	445
50/అ2/1/2	60182
50/అ2/2	60181
51/అ/2	234
51/అ/3	535
52/అ1	92
52/అ1/1	344
52/అ1-2	579
52/అ3	234
52/అ4	201
52/అ4/1	475
52/ఆ	475
52/ఇ/1	1003
52/ఇ/2	375
53/అ-1	92
53/అ1/1	475
53/అ1-3	344
53/అ2/1	268
53/అ2/2	60380
53/ఆ/1/1	375
53/ఆ/1/2	60224
53/ఆ/2	375
54/1	375
54/ఆ	60345
54/ఆ/1/1	476
54/ఆ1/1	623
54/ఆ/1/2	131
54/ఆ1/2	623
54/ఆ/2	475
54/ఈ-1/1	357
54/ఈ-1/2	427
54/ఉ	1153
54/ఊ	324
54/ఊ/1	431
54/ఎ	330
54/ఏ	388
54/ఐ	475
54/ఐ/1	475
54/ఓ	375
54/క	60345
54/రూ	475
54/రూ1	443
54/లు	327
54/లూ/1/1	329
54/లూ/1/2	329
55/అ	431
55/ఆ1	446
55/ఆ1/1/2	540
55/ఆ1/1/3	541
55/ఆ2	60163
55/ఇ1/1	443
55/ఇ1/2	60163
55/ఇ2	60164
55/ఇ3/1	60164
55/ఇ3/2	443
56/అ1/1	178
56/అ1/2	446
56/అ1/3	561
56/అ2/2	540
56/అ2/3	60228
57/1	1231
57/2	1157
57/అ	81
57/ఇ	152
57/ఈ	1157
57/ఉ	356
57/ఊ	60143
57/ఎ	361
57/ఐ/1	825
57/ఓ/1	178
57/ఓ/2	446
57/ఓ/3	561
57/ఔ/2	540
57/ఔ/3	541
57/రు/1	155
57/లు	139
57/లూ1	294
57/లూ2	327
57/లూ3	626
58/2	1020
58/అ2	186
58/అ3	444
58/ఆ1/2	1020
58/ఆ1/3	428
59/ఆ/1	1020
59/ఆ/2	357
59/ఆ/3	427
59/ఇ	280
59/ఈ1	280
59/ఉ	78
59/ఉ1	280
59/ఊ	78
59/రు	237
60	1598
60/1	618
60/2	60117
60/అ	77
60/అ7	41
60/ఇ1	410
60/ఇ2	410
60/ఇ3	142
60/ఇ3-1	142
60/ఇ4	405
60/ఈ	432
60/ఈ1	439
60/ఉ	424
60/ఊ/1	209
60/ఊ1/1	300
60/ఊ1/2	618
60/రు	36
61	105
61/1	104
61/అ2	478
62/అ	144
62/ఆ/1	180
62/ఆ/2	60117
62/ఆ/3	60117
62/ఇ1	36
62/ఈ	705
64/అ1	180
64/అ2	180
65	180
66/1	60117
66/2	60179
66/అ/2	537
66/అ/3	538
66/అ/4	539
67/అ1/2	537
67/అ1/3	538
67/అ2/2	537
67/అ2/3	539
67/ఆ	180
68/అ	180
69	60117
69/అ1/1/1	3
69/అ1/1/2	623
69/అ1/2	114
69/ఆ1/1	1020
69/ఆ1/3	1159
69/ఆ1/4	548
69/ఆ2/1	141
69/ఆ2/2	131
69/ఆ2/3/1	77
69/ఆ2/3/2	464
69/ఆ2/4	60345
70/2/1	40
70/2/2	621
70/2/3	622
71/3/1	364
71/3/2	47
71/ఆ1	390
71/ఆ/2	623
71/ఇ	411
72/అ	449
72/ఆ	101
72/ఇ/1	464
72/ఈ/1	131
72/ఈ/2	237
72/ఉ	496
73/అ	60374
73/ఆ	101
73/ఇ	60269
74/అ/1	131
74/అ/2	77
74/ఆ1	570
74/ఆ-1	131
74/ఇ1	570
75/అ/1	525
75/అ/2	526
75/ఆ	60269
75/ఇ3	60269
75/ఈ/1	60155
75/ఈ/2	60155
75/ఉ	131
76/అ	114
76/ఆ	205
77/	363
77/12	825
77/1-3	85
77/18	831
77/3	815
77/5	280
77/6	818
77-6/1	463
77/7	819
77/8	23
77/9	60127
78/5	60143
79	60397
79/1	350
79/అ	576
79/అ1	576
79/ఆ	96
79/ఇ1/1	60140
79/ఈ1	60397
79/ఈ1/1	160
79/ఈ2	350
79/ఈ2/1	60140
79/ఉ1	60140
79/ఉ/1	339
79/ఉ-2	384
79/ఉ/2-1	832
79/ఉ2/1	385
80	385
80/2	386
80/2/3	60397
80/4	138
80/7	350
80/అ	434
80/ఇ/2	434
80/ఇ2/1	383
80/ఈ/1	350
80/ఈ2	60397
80/ఉ/2	115
80/ఊ1	434
80/ఊ/2	60296
80/ఊ2/1	60340
80/ఊ2/2	60296
80/రు	60296
80/రూ	491
81	68
81/అ1/1	437
81/అ1-3	881
81/అ3	68
81/అ3-1	68
81/ఆ1	1159
81/ఆ2	428
81/ఆ2/1	437
81/ఇ	568
81/ఈ1/1/1	138
81/ఈ1/1/2	60445
81/ఈ1/2	60442
82	414
82-అ1	414
82-అ/1	414
82/అ4	440
82/అ5	23
82/ఆ2	282
82/ఇ/1	368
82/ఇ/2	548
82/ఈ	205
83	17
83/1	414
83-ఆ	414
83/ఆ1	17
83/ఈ	440
84/అ	99
84/ఆ	99
84/ఇ	99
84/ఈ1	142
85/అ1	300
85/ఆ	99
86/అ1	300
86/ఆ/1/2	60154
86/ఆ/1/3	131
87/1	548
87/అ	368
87/ఆ	205
87/ఈ1	444
87/ఈ1/1	987
87/ఈ2	548
87/ఈ2-2	309
87/ఈ2-3	546
87/ఈ2-4	547
87/ఈ2-5	548
87/ఈ2-6	549
88	60119
88/అ1/1	141
88/అ1/2	987
88/అ2-1	309
88/అ2-2	841
88/ఆ1	78
88/ఆ10	298
88/ఆ10-1	298
88/ఆ11/1	546
88/ఆ11/2	987
88/ఆ13	13
88/ఆ14	213
88/ఆ16	207
88/ఆ2	78
88/ఆ3	207
88/ఆ4	207
88/ఆ4/1	207
88/ఆ6	284
88/ఆ7	987
88/ఆ8	436
88/ఆ9	1116
89	153
89/1	253
89/అ10/1	436
89/అ11	436
89/అ-12	184
89/అ-2	2587
89/అ2-1	184
89/అ3	184
89/అ3/1/1	484
89/అ3/1/2	60138
89/అ4	46
89/అ5	184
89/అ6/1	328
89/అ6/2	60430
89/అ-7	428
89/అ7/1	545
89/అ8	436
89/అ9	436
89/ఆ2	425
89/ఆ3	304
89/ఆ4/1	60336
89/ఆ4/2	60337
89ఆ5	428
89ఆ/5-1	545
89/ఇ	60352
89/ఈ	304
90/1	300
90/అ1-3	431
90/అ1-3/1	60323
90అ2	431
90/అ4	99
90/అ4-1	668
90/అ5	547
90/ఆ1	351
90/ఆ1-2	668
90ఆ1-2/1	142
90/ఆ2	369
90/ఇ	1116
90/ఈ1	351
90/ఈ2	213
90/ఈ3/1	213
90/ఈ3/2	60177
91	60156
91/అ	1080
91/అ1	60281
91/అ2	1005
91/అ3	1005
91/అ5	363
91/అ6	498
91/అ7	872
92/అ	32
92/ఆ1/1	213
92/ఆ1/2	119
92/ఆ2	351
92/ఆ3	351
92/ఇ2/1	470
92/ఇ2/2	904
92/ఉ	336
92/ఉ1	655
92/ఉ2/1	60161
92/ఉ2/2	60160
92/ఉ5	655
92/ఉ6-2	555
92/ఉ6-3	470
92/ఉ6-4	904
92/ఉ6-5	470
92/ఊ1	430
92/ఊ2	81
92/ఊ3-1	450
92/ఊ4	60300
92/రు2	213
92/రు3/1/1	610
92/రు3/1/2	60415
92/లు	146
93/అ/1	619
93/అ1/1	620
93/అ1/2	1503
93/అ/2	60177
93/ఆ	525
93/ఆ/1	1503
93/ఇ1	483
93/ఇ1/1	60176
94	483
94/4	448
94/4-1	1002
94/అ1	60193
94/ఆ	448
94/ఆ1	883
94/ఇ	544
94ఈ	921
94/ఉ/1/1	60135
94/ఉ/1/2	60135
94/ఉ/2	60135
94/ఊ2/1	60135
94/ఊ2/2	60135
95/అ/1	60402
95/అ/2	60192
95/ఆ/1/1/1/1	335
95/ఆ/1/1/1/2	60221
95/ఆ/1/1/2	60220
95/ఆ/1/2	60211
95/ఆ/2	60210
95/ఇ1	60192
95/ఇ2/1	60173
95/ఇ2/2	60162
95/ఈ	382
95/ఉ/1/1	60428
95/ఉ/1/2	60428
95/ఉ/2	60428
96	371
96/2	60187
96/అ1	60120
96/అ-2	50
96/అ2/1	50
96/అ3	1161
96/అ4	1161
96/అ4/1	904
96/అ5	60165
96/ఆ1/1	613
96/ఆ3	126
97	371
97/అ-1	430
97/అ1-1/1	613
97/అ1-1/2	450
97/అ1-2	60175
97/అ/2	562
97/అ-21	50
97/అ-2/1	3698
97/అ/2-1	60187
97/అ-2/2	60187
97/అ2-2	50
97/అ3-2	470
97/ఆ	126
98/అ	307
98/అ2	494
98/ఆ1	34
98/ఆ2	616
99/ఆ1	494
99/ఆ-4	367
99/ఆ-5	367
99/ఇ1	60241
99/ఇ2/1	121
99/ఇ2/2	60241
99/ఇ3	121
99/ఈ1	60370
99/ఈ2	100
99/ఈ3	60360
99/ఈ3-1/1	60370
99/ఈ3-1/2	60366
99/ఈ4	1193
99/ఉ	124
99/ఉ1	403
99/ఉ6/1	60371
99/ఉ6/2	60372
100/అ	299
100/ఆ	485
101/2	183
101/5	183
101/అ2/1	251
101/అ2/2	60389
101/ఆ/1	219
101/ఈ	183
102/1	60004
102/అ	251
102/ఆ2/1	1165
102/ఆ2/2	60260
102/ఆ3	189
102/ఆ4	60240
103	565
103/అ1	871
103/అ1-2	469
103/అ2-1	8743
103/అ/2-1/2	542
103/అ/2-1/3	543
103/అ2-2	1232
103/అ3	60107
103/ఆ2	60052
103/ఆ-2	2587
103/ఆ4	60053
103/ఇ3	60108
104/అ1-1	219
104/అ2/1	60441
104/అ2/2	60440
104/ఇ	219
104/ఈ	299
105/1	253
105/2	153
105/3	60271
105/5	97
105/అ	79
105/అ1	253
105/అ-1	2365
105/అ1-1/1	60215
105/అ1-1/2	60216
105/అ1-1/3	60217
105/అ1-1/4	60218
105/అ1-1/5	60219
105/అ3-2	253
105/ఆ-12/1	2587
105/ఆ-12/2	60204
105/ఆ2/1	60353
105/ఆ2/2	60354
105/ఆ2/3	60352
105/ఇ	60109
105/ఈ	488
106/అ1-1/1	22
106/అ1-1/2	60172
106/అ1-2/1	372
106/అ1-2/2	60367
106/అ-2/1	468
106/అ-2/2	60256
106/ఆ1	853
106/ఆ2	853
106/ఆ3	1167
107/అ2-1	853
107/అ3	852
107/అ3-1	852
107/ఆ1/1	60118
107/ఆ1/2	60159
107/ఆ2	60275
107/ఆ2-1	1168
107/ఇ-2	852
107/ఇ/2	851
107/ఇ2/1	60338
107/ఇ2/2	60339
107/ఇ2-3	465
107/ఇ3	852
107/ఇ5/1	60067
107/ఇ5/2	20000508
107/ఈ	909
108/అ1	1459
108/అ1-1	1228
108/అ2/1/1	497
108/అ2/1/2	60259
108/అ2/2	60011
108/అ3/1/1	48
108/అ3/1/2	60258
108/అ3/2	1228
108/అ4	225
109/అ	398
109/ఆ	387
109/ఇ-1	1600
109/ఇ1-2	1230
109/ఈ	398
109/ఉ	225
109/ఉ-1	60222
109/ఉ/1/1	413
109/ఉ/1/2	1459
110/అ1	562
110/ఆ	60259
110/ఆ/1/1	1195
110/ఆ/1/2	20000508
110/ఆ/2/1/1	60259
110/ఆ/2/1/2	60258
110/ఆ/2/2	1600
110/ఇ-3	1600
110/ఈ	191
110/ఊ/1	413
110/ఊ/2	1459
111/1	60360
111/2/1	60121
111/2/2	60436
111/3	1193
111/అ-1/1	1194
111/ఆ	666
111/ఈ/1	1194
111/ఈ/2	60366
112/1/1	492
112/1/2	60192
112/2	60191
112/అ2	293
112/అ3	352
112/అ4	353
112/అ6	355
112/ఇ	553
112/ఇ/1/1	554
112/ఇ/1/2	492
112/ఇ/2/1/1	554
112/ఇ/2/1/2	60325
112/ఇ/2/2	60325
113	60193
113-1	448
113/1	1002
113/11	423
113/2/1	1002
113/2/2	20000508
113/అ	60185
114/అ	68
114/ఆ1	811
114/ఇ	820
114/ఈ	820
115	820
115/అ1	60429
115/అ10	438
115/అ11	1159
115/అ1-1	811
115/అ2	114
115/అ/2	370
115/అ3/2	60161
115/అ3/3	60160
115/అ4/1/1	60
115/అ4/1/2	60444
115/అ4/2	60443
115/అ5	812
115/అ/5-1	1190
115/అ6-2/1	60180
115/అ6-2/2	812
115/అ7	6
115/అ8	259
115/ఆ2	1190
115/ఆ2-1	365
115/ఆ2-2	282
115/ఆ3	840
115/ఆ8	1190
115/ఆ/8	1190
115/ఇ	83
116	811
116/అ	114
116/ఇ	280
116/ఇ1	186
116/ఉ	1159
116/ఊ	83
116/ఎ/1	252
116/ఏ/1	70
116/ఐ	63
116/ఒ/1	630
116/రు	60
116/రూ	6
116/లు	259
116/లూ/1	211
117/అ	1020
117/ఆ/1	60161
117/ఆ/2	60160
117/ఇ	146
117/ఈ	60
117/ఉ	83
117/ఊ	6
117/ఎ	840
117/రు	259
117/రూ	811
117/లు	60269
